,Label,FileName,Score,left,top,Width,Height
2208,blueSunglasses,MC2-Image-Data/Person3/Person3_13.jpg,0.26315,974,1500,1227,590
2209,lavenderDie,MC2-Image-Data/Person3/Person3_13.jpg,0.32174,3267,910,534,500
2210,birdCall,MC2-Image-Data/Person3/Person3_12.jpg,0.39719,1494,10,1854,1460
2211,cloudSign,MC2-Image-Data/Person3/Person3_12.jpg,0.38592,894,490,1934,1770
2212,cupcakePaper,MC2-Image-Data/Person3/Person3_12.jpg,0.38240999999999997,560,100,1454,2140
2213,eyeball,MC2-Image-Data/Person3/Person3_12.jpg,0.40997,867,1910,1374,660
2214,paperPlate,MC2-Image-Data/Person3/Person3_12.jpg,0.28676999999999997,14,710,3267,2300
2215,pinkCandle,MC2-Image-Data/Person3/Person3_12.jpg,0.30196,2547,440,320,1030
2216,blueSunglasses,MC2-Image-Data/Person3/Person3_12.jpg,0.41026,2320,860,1347,610
2217,hairClip,MC2-Image-Data/Person3/Person3_12.jpg,0.26548,2254,640,947,1100
2218,stickerBox,MC2-Image-Data/Person3/Person3_12.jpg,0.29971,2080,170,1307,1610
2219,birdCall,MC2-Image-Data/Person3/Person3_9.jpg,0.28158,720,530,1734,1680
2220,cloudSign,MC2-Image-Data/Person3/Person3_9.jpg,0.33221,1574,230,1094,1460
2221,eyeball,MC2-Image-Data/Person3/Person3_9.jpg,0.42222,1360,460,1000,970
2222,noisemaker,MC2-Image-Data/Person3/Person3_9.jpg,0.37371,1614,720,2400,2170
2223,pinkCandle,MC2-Image-Data/Person3/Person3_9.jpg,0.2778,3040,1510,494,1050
2224,pumpkinNotes,MC2-Image-Data/Person3/Person3_9.jpg,0.68924,1014,1110,1654,1380
2225,sign,MC2-Image-Data/Person3/Person3_9.jpg,0.28804,1054,1640,1040,1370
2226,yellowBag,MC2-Image-Data/Person3/Person3_9.jpg,0.27636,694,860,2307,1900
2227,cloudSign,MC2-Image-Data/Person3/Person3_10.jpg,0.28046,894,1080,680,990
2228,eyeball,MC2-Image-Data/Person3/Person3_10.jpg,0.32524000000000003,1760,220,760,670
2229,noisemaker,MC2-Image-Data/Person3/Person3_10.jpg,0.50913,1534,770,2480,1590
2230,redWhistle,MC2-Image-Data/Person3/Person3_10.jpg,0.54735,454,1000,1560,1160
2231,cloudSign,MC2-Image-Data/Person3/Person3_11.jpg,0.36457,934,80,1280,1310
2232,eyeball,MC2-Image-Data/Person3/Person3_11.jpg,0.29203,854,140,827,1250
2233,pinkCandle,MC2-Image-Data/Person3/Person3_11.jpg,0.35257,2280,60,267,950
2234,canadaPencil,MC2-Image-Data/Person3/Person3_8.jpg,0.57062,894,850,2494,2160
2235,noisemaker,MC2-Image-Data/Person3/Person3_8.jpg,0.7107,520,570,3214,2440
2236,pumpkinNotes,MC2-Image-Data/Person3/Person3_8.jpg,0.27319,1507,10,1840,1650
2237,sign,MC2-Image-Data/Person3/Person3_8.jpg,0.27834000000000003,2054,1770,760,1240
2238,blueSunglasses,MC2-Image-Data/Person3/Person3_8.jpg,0.41467,1347,420,1560,640
2239,stickerBox,MC2-Image-Data/Person3/Person3_8.jpg,0.40867,1854,10,1160,1550
2240,birdCall,MC2-Image-Data/Person3/Person3_15.jpg,0.34653,1947,10,1507,1260
2241,eyeball,MC2-Image-Data/Person3/Person3_15.jpg,0.27228,2707,210,574,660
2242,pinkCandle,MC2-Image-Data/Person3/Person3_15.jpg,0.26637,2454,1560,467,930
2243,pumpkinNotes,MC2-Image-Data/Person3/Person3_15.jpg,0.55288,254,1070,2080,1910
2244,yellowBalloon,MC2-Image-Data/Person3/Person3_15.jpg,0.28071999999999997,174,890,2214,2120
2245,blueSunglasses,MC2-Image-Data/Person3/Person3_15.jpg,0.25663,2200,1820,1027,400
2246,lavenderDie,MC2-Image-Data/Person3/Person3_15.jpg,0.33686,2480,1360,427,480
2247,yellowBag,MC2-Image-Data/Person3/Person3_15.jpg,0.3968,160,1010,2240,2000
2248,birdCall,MC2-Image-Data/Person3/Person3_14.jpg,0.39545,2254,640,1494,1480
2249,cloudSign,MC2-Image-Data/Person3/Person3_14.jpg,0.39795,2600,980,760,1220
2250,eyeball,MC2-Image-Data/Person3/Person3_14.jpg,0.33346,2520,770,974,830
2251,pinkCandle,MC2-Image-Data/Person3/Person3_14.jpg,0.26297,2280,10,267,730
2252,pumpkinNotes,MC2-Image-Data/Person3/Person3_14.jpg,0.47546000000000005,614,730,1880,1710
2253,sign,MC2-Image-Data/Person3/Person3_14.jpg,0.26071,2587,850,814,2160
2254,blueSunglasses,MC2-Image-Data/Person3/Person3_14.jpg,0.27149,1800,420,680,200
2255,hairClip,MC2-Image-Data/Person3/Person3_14.jpg,0.34457,2320,670,1360,1090
2256,stickerBox,MC2-Image-Data/Person3/Person3_14.jpg,0.47973000000000005,854,970,1427,1290
2257,cloudSign,MC2-Image-Data/Person3/Person3_16.jpg,0.32366999999999996,320,1360,760,860
2258,eyeball,MC2-Image-Data/Person3/Person3_16.jpg,0.31523,587,660,854,610
2259,lavenderDie,MC2-Image-Data/Person3/Person3_16.jpg,0.2778,547,1810,320,380
2260,yellowBag,MC2-Image-Data/Person3/Person3_16.jpg,0.39824,1227,790,2387,2070
2261,birdCall,MC2-Image-Data/Person3/Person3_17.jpg,0.26361999999999997,827,1280,1507,1490
2262,pumpkinNotes,MC2-Image-Data/Person3/Person3_17.jpg,0.37624,827,670,2067,2230
2263,yellowBalloon,MC2-Image-Data/Person3/Person3_17.jpg,0.39824,560,130,2054,2470
2264,yellowBag,MC2-Image-Data/Person3/Person3_17.jpg,0.62798,387,350,2374,2060
2265,cupcakePaper,MC2-Image-Data/Person4/Person4_13.jpg,0.25892,2648,174,1398,1429
2266,partyFavor,MC2-Image-Data/Person4/Person4_13.jpg,0.35944,861,983,1412,1142
2267,pinkCandle,MC2-Image-Data/Person4/Person4_13.jpg,0.34858,1197,401,229,658
2268,sign,MC2-Image-Data/Person4/Person4_13.jpg,0.44371000000000005,1103,144,982,1777
2269,trophy,MC2-Image-Data/Person4/Person4_13.jpg,0.32394,377,386,1815,1346
2270,yellowBag,MC2-Image-Data/Person4/Person4_13.jpg,0.34936,1896,8,2151,1860
2271,metalKey,MC2-Image-Data/Person4/Person4_12.jpg,0.33243,1250,1611,1801,666
2272,pinkCandle,MC2-Image-Data/Person4/Person4_12.jpg,0.52942,2272,530,350,726
2273,sign,MC2-Image-Data/Person4/Person4_12.jpg,0.52993,1909,121,1654,2155
2274,birdCall,MC2-Image-Data/Person4/Person4_10.jpg,0.25103000000000003,888,1301,1385,976
2275,eyeball,MC2-Image-Data/Person4/Person4_10.jpg,0.37858,1022,1543,1103,628
2276,sign,MC2-Image-Data/Person4/Person4_10.jpg,0.27103,955,1157,686,1119
2277,lavenderDie,MC2-Image-Data/Person4/Person4_10.jpg,0.29988000000000004,1103,212,363,371
2278,yellowBag,MC2-Image-Data/Person4/Person4_10.jpg,0.33134,1734,8,2312,1323
2279,cloudSign,MC2-Image-Data/Person4/Person4_11.jpg,0.32687,1573,515,1156,1051
2280,eyeball,MC2-Image-Data/Person4/Person4_11.jpg,0.34811,1519,961,1318,537
2281,pinkCandle,MC2-Image-Data/Person4/Person4_11.jpg,0.30696,820,1376,417,651
2282,redWhistle,MC2-Image-Data/Person4/Person4_11.jpg,0.26395,1680,189,1452,1059
2283,sign,MC2-Image-Data/Person4/Person4_11.jpg,0.27351,471,1203,1089,1074
2284,lavenderDie,MC2-Image-Data/Person4/Person4_11.jpg,0.67671,1963,998,336,409
2285,cloudSign,MC2-Image-Data/Person4/Person4_15.jpg,0.33452,888,8,1385,1187
2286,eyeball,MC2-Image-Data/Person4/Person4_15.jpg,0.5373899999999999,162,1112,578,530
2287,pinkCandle,MC2-Image-Data/Person4/Person4_15.jpg,0.33544,1439,348,296,772
2288,pumpkinNotes,MC2-Image-Data/Person4/Person4_15.jpg,0.39427,1035,386,1640,1286
2289,sign,MC2-Image-Data/Person4/Person4_15.jpg,0.3419,1035,8,592,1588
2290,birdCall,MC2-Image-Data/Person4/Person4_14.jpg,0.33218000000000003,1022,431,1694,1210
2291,cloudSign,MC2-Image-Data/Person4/Person4_14.jpg,0.32779,1748,779,780,832
2292,eyeball,MC2-Image-Data/Person4/Person4_14.jpg,0.28062,2285,628,847,537
2293,pinkCandle,MC2-Image-Data/Person4/Person4_14.jpg,0.27455,1707,681,336,772
2294,pumpkinNotes,MC2-Image-Data/Person4/Person4_14.jpg,0.32905,874,356,1963,1701
2295,birdCall,MC2-Image-Data/Person4/Person4_16.jpg,0.52332,928,938,1909,1165
2296,cloudSign,MC2-Image-Data/Person4/Person4_16.jpg,0.52325,1452,1172,1398,1036
2297,cupcakePaper,MC2-Image-Data/Person4/Person4_16.jpg,0.29867,1318,1112,1116,1165
2298,eyeball,MC2-Image-Data/Person4/Person4_16.jpg,0.63039,1936,484,1008,492
2299,pinkCandle,MC2-Image-Data/Person4/Person4_16.jpg,0.273,1721,1248,323,598
2300,pumpkinNotes,MC2-Image-Data/Person4/Person4_16.jpg,0.29154,1022,8,1707,1187
2301,redWhistle,MC2-Image-Data/Person4/Person4_16.jpg,0.45166999999999996,995,1392,1734,885
2302,blueSunglasses,MC2-Image-Data/Person4/Person4_16.jpg,0.35101,1089,515,1560,394
2303,hairClip,MC2-Image-Data/Person4/Person4_16.jpg,0.29296,1963,333,955,809
2304,lavenderDie,MC2-Image-Data/Person4/Person4_16.jpg,0.45793999999999996,2191,537,444,386
2305,stickerBox,MC2-Image-Data/Person4/Person4_16.jpg,0.29913,1358,159,1008,817
2306,pumpkinNotes,MC2-Image-Data/Person4/Person4_17.jpg,0.5504899999999999,350,303,1869,1482
2307,trophy,MC2-Image-Data/Person4/Person4_17.jpg,0.34558,135,477,2366,1482
2308,yellowBalloon,MC2-Image-Data/Person4/Person4_17.jpg,0.72378,444,114,1707,1868
2309,yellowBag,MC2-Image-Data/Person4/Person4_17.jpg,0.31201999999999996,404,341,1788,1392
2310,eyeball,MC2-Image-Data/Person4/Person4_6.jpg,0.27843,1640,333,1062,794
2311,pumpkinNotes,MC2-Image-Data/Person4/Person4_6.jpg,0.5483600000000001,1613,545,2232,1316
2312,stickerBox,MC2-Image-Data/Person4/Person4_6.jpg,0.46328,2312,938,861,900
2313,pumpkinNotes,MC2-Image-Data/Person4/Person4_7.jpg,0.35361,1761,8,1922,1233
2314,hairClip,MC2-Image-Data/Person4/Person4_7.jpg,0.30503,1855,1225,1143,976
2315,lavenderDie,MC2-Image-Data/Person4/Person4_7.jpg,0.3264,2218,1490,390,394
2316,stickerBox,MC2-Image-Data/Person4/Person4_7.jpg,0.28131999999999996,2245,167,995,832
2317,birdCall,MC2-Image-Data/Person4/Person4_5.jpg,0.38028,1371,515,1586,1059
2318,cloudSign,MC2-Image-Data/Person4/Person4_5.jpg,0.387,2406,711,1197,976
2319,eyeball,MC2-Image-Data/Person4/Person4_5.jpg,0.30027,2124,477,1156,522
2320,metalKey,MC2-Image-Data/Person4/Person4_5.jpg,0.30925,780,749,1613,930
2321,partyFavor,MC2-Image-Data/Person4/Person4_5.jpg,0.27334,1129,567,1479,1006
2322,sign,MC2-Image-Data/Person4/Person4_5.jpg,0.28943,2352,484,793,1429
2323,blueSunglasses,MC2-Image-Data/Person4/Person4_5.jpg,0.33399999999999996,847,1165,1479,401
2324,birdCall,MC2-Image-Data/Person4/Person4_4.jpg,0.55861,14,794,2084,1127
2325,cloudSign,MC2-Image-Data/Person4/Person4_4.jpg,0.42391,417,923,1170,885
2326,eyeball,MC2-Image-Data/Person4/Person4_4.jpg,0.36732,242,840,968,447
2327,pumpkinNotes,MC2-Image-Data/Person4/Person4_4.jpg,0.34051,14,945,2137,1165
2328,blueSunglasses,MC2-Image-Data/Person4/Person4_4.jpg,0.41238,323,1293,1385,484
2329,hairClip,MC2-Image-Data/Person4/Person4_4.jpg,0.2554,2756,310,1129,855
2330,stickerBox,MC2-Image-Data/Person4/Person4_4.jpg,0.34078,525,961,995,1165
2331,yellowBag,MC2-Image-Data/Person4/Person4_4.jpg,0.3011,807,1074,3240,1203
2332,birdCall,MC2-Image-Data/Person4/Person4_1.jpg,0.55883,1022,8,1694,825
2333,cloudSign,MC2-Image-Data/Person4/Person4_1.jpg,0.35878000000000004,1788,1074,767,893
2334,eyeball,MC2-Image-Data/Person4/Person4_1.jpg,0.35265,2258,930,941,567
2335,metalKey,MC2-Image-Data/Person4/Person4_1.jpg,0.44678,1183,794,1344,825
2336,pumpkinNotes,MC2-Image-Data/Person4/Person4_1.jpg,0.32500999999999997,1412,1119,1479,1150
2337,sign,MC2-Image-Data/Person4/Person4_1.jpg,0.5142100000000001,121,8,1197,2102
2338,blueSunglasses,MC2-Image-Data/Person4/Person4_1.jpg,0.31740999999999997,1976,1074,914,273
2339,hairClip,MC2-Image-Data/Person4/Person4_1.jpg,0.34253,1667,734,1008,998
2340,birdCall,MC2-Image-Data/Person4/Person4_3.jpg,0.5263399999999999,1586,840,1694,1376
2341,cloudSign,MC2-Image-Data/Person4/Person4_3.jpg,0.41708999999999996,1640,1014,1022,1036
2342,metalKey,MC2-Image-Data/Person4/Person4_3.jpg,0.26455,740,938,1694,877
2343,partyFavor,MC2-Image-Data/Person4/Person4_3.jpg,0.33718000000000004,753,8,1654,1036
2344,pumpkinNotes,MC2-Image-Data/Person4/Person4_3.jpg,0.32985,2648,303,1371,1187
2345,sign,MC2-Image-Data/Person4/Person4_3.jpg,0.44696,2971,666,1076,1611
2346,birdCall,MC2-Image-Data/Person4/Person4_2.jpg,0.42937,793,8,1573,855
2347,cloudSign,MC2-Image-Data/Person4/Person4_2.jpg,0.34076,336,1331,1304,945
2348,eyeball,MC2-Image-Data/Person4/Person4_2.jpg,0.39476999999999995,1304,764,1143,613
2349,metalKey,MC2-Image-Data/Person4/Person4_2.jpg,0.49622,377,726,1842,961
2350,pumpkinNotes,MC2-Image-Data/Person4/Person4_2.jpg,0.2651,1089,1172,1533,1059
2351,redWhistle,MC2-Image-Data/Person4/Person4_2.jpg,0.33553,847,38,1425,711
2352,sign,MC2-Image-Data/Person4/Person4_2.jpg,0.49706999999999996,296,885,874,1392
2353,blueSunglasses,MC2-Image-Data/Person4/Person4_2.jpg,0.33704,1707,1082,888,242
2354,cloudSign,MC2-Image-Data/Person4/Person4_9.jpg,0.39248,1035,590,1049,893
2355,eyeball,MC2-Image-Data/Person4/Person4_9.jpg,0.46423000000000003,1627,915,1062,613
2356,metalKey,MC2-Image-Data/Person4/Person4_9.jpg,0.31040999999999996,941,575,1855,953
2357,pinkCandle,MC2-Image-Data/Person4/Person4_9.jpg,0.39809,1129,424,377,945
2358,pumpkinNotes,MC2-Image-Data/Person4/Person4_9.jpg,0.3668,1210,1369,1331,908
2359,redWhistle,MC2-Image-Data/Person4/Person4_9.jpg,0.29713,1371,159,1533,1104
2360,blueSunglasses,MC2-Image-Data/Person4/Person4_9.jpg,0.39738,1573,1195,1170,348
2361,hairClip,MC2-Image-Data/Person4/Person4_9.jpg,0.3575,1560,250,1210,976
2362,birdCall,MC2-Image-Data/Person4/Person4_8.jpg,0.4414,2272,8,1492,998
2363,cloudSign,MC2-Image-Data/Person4/Person4_8.jpg,0.396,1600,1255,1143,855
2364,eyeball,MC2-Image-Data/Person4/Person4_8.jpg,0.29991999999999996,2568,8,928,583
2365,pinkCandle,MC2-Image-Data/Person4/Person4_8.jpg,0.39316,2272,1240,350,908
2366,blueSunglasses,MC2-Image-Data/Person4/Person4_8.jpg,0.34129,2057,152,1358,499
2367,birdCall,MC2-Image-Data/Person4/Person4_19.jpg,0.32456999999999997,14,371,2084,1354
2368,eyeball,MC2-Image-Data/Person4/Person4_19.jpg,0.34201,2339,295,820,530
2369,metalKey,MC2-Image-Data/Person4/Person4_19.jpg,0.28744000000000003,2218,61,1600,998
2370,pinkCandle,MC2-Image-Data/Person4/Person4_19.jpg,0.45535,2823,189,350,756
2371,pumpkinNotes,MC2-Image-Data/Person4/Person4_19.jpg,0.57786,108,318,1815,1762
2372,yellowBalloon,MC2-Image-Data/Person4/Person4_19.jpg,0.70131,54,318,1922,1467
2373,blueSunglasses,MC2-Image-Data/Person4/Person4_19.jpg,0.27005999999999997,2218,409,1035,288
2374,yellowBag,MC2-Image-Data/Person4/Person4_19.jpg,0.30921,1103,643,2675,1444
2375,birdCall,MC2-Image-Data/Person4/Person4_25.jpg,0.40384000000000003,740,598,1707,1195
2376,canadaPencil,MC2-Image-Data/Person4/Person4_25.jpg,0.28488,874,764,2057,1172
2377,cloudSign,MC2-Image-Data/Person4/Person4_25.jpg,0.27986,1519,719,726,605
2378,eyeball,MC2-Image-Data/Person4/Person4_25.jpg,0.70853,417,885,1156,681
2379,pinkCandle,MC2-Image-Data/Person4/Person4_25.jpg,0.30179,1680,673,377,741
2380,blueSunglasses,MC2-Image-Data/Person4/Person4_25.jpg,0.28274,363,1301,726,144
2381,lavenderDie,MC2-Image-Data/Person4/Person4_25.jpg,0.3438,229,1203,417,348
2382,birdCall,MC2-Image-Data/Person4/Person4_24.jpg,0.3562,1707,469,1492,1150
2383,canadaPencil,MC2-Image-Data/Person4/Person4_24.jpg,0.25936,1761,8,1990,1603
2384,cloudSign,MC2-Image-Data/Person4/Person4_24.jpg,0.39705,1533,8,1250,1127
2385,eyeball,MC2-Image-Data/Person4/Person4_24.jpg,0.29436999999999997,2057,696,1291,704
2386,pumpkinNotes,MC2-Image-Data/Person4/Person4_24.jpg,0.40288,1479,189,1936,1361
2387,sign,MC2-Image-Data/Person4/Person4_24.jpg,0.26266,861,1361,834,915
2388,cloudSign,MC2-Image-Data/Person4/Person4_18.jpg,0.46702,2594,636,847,817
2389,eyeball,MC2-Image-Data/Person4/Person4_18.jpg,0.33533,538,900,914,643
2390,pinkCandle,MC2-Image-Data/Person4/Person4_18.jpg,0.33479000000000003,3132,583,310,613
2391,pumpkinNotes,MC2-Image-Data/Person4/Person4_18.jpg,0.38671,1775,280,1922,1535
2392,lavenderDie,MC2-Image-Data/Person4/Person4_18.jpg,0.42967,1398,1051,336,310
2393,birdCall,MC2-Image-Data/Person4/Person4_20.jpg,0.2896,2272,114,1775,1528
2394,cloudSign,MC2-Image-Data/Person4/Person4_20.jpg,0.45103999999999994,2043,1029,1344,983
2395,eyeball,MC2-Image-Data/Person4/Person4_20.jpg,0.38584,861,356,847,431
2396,pinkCandle,MC2-Image-Data/Person4/Person4_20.jpg,0.37676,229,8,390,666
2397,sign,MC2-Image-Data/Person4/Person4_20.jpg,0.53789,1103,99,1546,1875
2398,blueSunglasses,MC2-Image-Data/Person4/Person4_20.jpg,0.30714,2151,1376,1143,280
2399,canadaPencil,MC2-Image-Data/Person4/Person4_21.jpg,0.5178699999999999,726,38,2326,1974
2400,eyeball,MC2-Image-Data/Person4/Person4_21.jpg,0.3784,2178,318,1076,507
2401,metalKey,MC2-Image-Data/Person4/Person4_21.jpg,0.34359,820,893,1546,961
2402,noisemaker,MC2-Image-Data/Person4/Person4_21.jpg,0.33123,444,499,2258,1429
2403,pinkCandle,MC2-Image-Data/Person4/Person4_21.jpg,0.37787,2554,333,363,802
2404,sign,MC2-Image-Data/Person4/Person4_21.jpg,0.4683,1519,462,1331,1800
2405,silverStraw,MC2-Image-Data/Person4/Person4_21.jpg,0.35261,955,99,2971,1550
2406,vancouverCards,MC2-Image-Data/Person4/Person4_21.jpg,0.25734,1613,326,2245,1437
2407,blueSunglasses,MC2-Image-Data/Person4/Person4_21.jpg,0.3028,834,1218,1492,295
2408,lavenderDie,MC2-Image-Data/Person4/Person4_21.jpg,0.46603999999999995,3132,401,350,310
2409,canadaPencil,MC2-Image-Data/Person4/Person4_23.jpg,0.25821,1304,8,2326,923
2410,cloudSign,MC2-Image-Data/Person4/Person4_23.jpg,0.25947,1452,499,1358,1051
2411,pinkCandle,MC2-Image-Data/Person4/Person4_23.jpg,0.43701999999999996,2433,953,605,832
2412,sign,MC2-Image-Data/Person4/Person4_23.jpg,0.37590999999999997,2299,492,1465,1739
2413,blueSunglasses,MC2-Image-Data/Person4/Person4_23.jpg,0.29628000000000004,1533,1611,1250,484
2414,yellowBag,MC2-Image-Data/Person4/Person4_23.jpg,0.26947,2420,772,1627,1505
2415,canadaPencil,MC2-Image-Data/Person4/Person4_22.jpg,0.36846,888,356,2527,1921
2416,cloudSign,MC2-Image-Data/Person4/Person4_22.jpg,0.26943,3024,69,1022,968
2417,cupcakePaper,MC2-Image-Data/Person4/Person4_22.jpg,0.27368000000000003,1183,8,1949,1014
2418,eyeball,MC2-Image-Data/Person4/Person4_22.jpg,0.29424,2514,386,995,371
2419,pinkCandle,MC2-Image-Data/Person4/Person4_22.jpg,0.34026,3024,378,552,688
2420,sign,MC2-Image-Data/Person4/Person4_22.jpg,0.53245,995,8,1183,2079
2421,eyeball,MC2-Image-Data/Person37/Person37_18.jpg,0.5946899999999999,1761,1230,1385,1664
2422,redWhistle,MC2-Image-Data/Person37/Person37_18.jpg,0.32395,2043,1523,1398,1019
2423,silverStraw,MC2-Image-Data/Person37/Person37_18.jpg,0.308,1344,11,2702,1744
2424,blueSunglasses,MC2-Image-Data/Person37/Person37_18.jpg,0.26144,2312,1885,847,323
2425,hairClip,MC2-Image-Data/Person37/Person37_18.jpg,0.3407,2258,1573,914,958
2426,lavenderDie,MC2-Image-Data/Person37/Person37_18.jpg,0.64918,2473,1785,484,494
2427,stickerBox,MC2-Image-Data/Person37/Person37_18.jpg,0.25521,2406,1593,646,918
2428,yellowBag,MC2-Image-Data/Person37/Person37_18.jpg,0.45623,1156,11,2890,1976
2429,eyeball,MC2-Image-Data/Person37/Person37_24.jpg,0.31316,2742,585,1103,807
2430,metalKey,MC2-Image-Data/Person37/Person37_24.jpg,0.46665,1465,877,1398,1039
2431,pinkCandle,MC2-Image-Data/Person37/Person37_24.jpg,0.3139,2352,525,175,857
2432,redWhistle,MC2-Image-Data/Person37/Person37_24.jpg,0.8219799999999999,1949,323,1546,1250
2433,blueSunglasses,MC2-Image-Data/Person37/Person37_24.jpg,0.31294,1707,1240,914,303
2434,yellowBag,MC2-Image-Data/Person37/Person37_24.jpg,0.44937,1264,1089,2783,1946
2435,birdCall,MC2-Image-Data/Person37/Person37_19.jpg,0.35023000000000004,928,121,1909,2137
2436,cloudSign,MC2-Image-Data/Person37/Person37_19.jpg,0.38136,1250,2127,1224,908
2437,eyeball,MC2-Image-Data/Person37/Person37_19.jpg,0.25326,2124,2319,659,716
2438,pumpkinNotes,MC2-Image-Data/Person37/Person37_19.jpg,0.29868,1116,676,1533,1875
2439,eyeball,MC2-Image-Data/Person37/Person37_9.jpg,0.40515,659,11,1277,1180
2440,metalKey,MC2-Image-Data/Person37/Person37_9.jpg,0.44348999999999994,1627,232,1640,1059
2441,pinkCandle,MC2-Image-Data/Person37/Person37_9.jpg,0.46643,3119,263,390,1422
2442,pumpkinNotes,MC2-Image-Data/Person37/Person37_9.jpg,0.27235,632,21,1896,1472
2443,sign,MC2-Image-Data/Person37/Person37_9.jpg,0.30103,2608,11,834,2490
2444,blueSunglasses,MC2-Image-Data/Person37/Person37_9.jpg,0.26775,1170,605,820,283
2445,hairClip,MC2-Image-Data/Person37/Person37_9.jpg,0.59921,14,1311,888,1079
2446,lavenderDie,MC2-Image-Data/Person37/Person37_9.jpg,0.49363,189,1633,471,384
2447,stickerBox,MC2-Image-Data/Person37/Person37_9.jpg,0.40565,1089,11,1035,1573
2448,yellowBag,MC2-Image-Data/Person37/Person37_9.jpg,0.27743,619,1341,2500,1694
2449,redWhistle,MC2-Image-Data/Person37/Person37_8.jpg,0.81524,1197,1029,1842,1140
2450,lavenderDie,MC2-Image-Data/Person37/Person37_8.jpg,0.42128999999999994,1694,1603,323,444
2451,canadaPencil,MC2-Image-Data/Person37/Person37_22.jpg,0.30764,1170,1754,1963,1281
2452,cloudSign,MC2-Image-Data/Person37/Person37_22.jpg,0.29067,2111,817,1224,1109
2453,eyeball,MC2-Image-Data/Person37/Person37_22.jpg,0.38523,1949,948,982,908
2454,noisemaker,MC2-Image-Data/Person37/Person37_22.jpg,0.39411999999999997,1143,222,2904,1502
2455,pumpkinNotes,MC2-Image-Data/Person37/Person37_22.jpg,0.46036000000000005,1264,726,1210,1764
2456,birdCall,MC2-Image-Data/Person37/Person37_23.jpg,0.27867,2258,525,1533,1734
2457,cloudSign,MC2-Image-Data/Person37/Person37_23.jpg,0.44126000000000004,14,978,1398,1250
2458,eyeball,MC2-Image-Data/Person37/Person37_23.jpg,0.40721999999999997,2218,888,1035,1079
2459,metalKey,MC2-Image-Data/Person37/Person37_23.jpg,0.47771,269,787,1479,1230
2460,noisemaker,MC2-Image-Data/Person37/Person37_23.jpg,0.50869,175,424,3374,1916
2461,pinkCandle,MC2-Image-Data/Person37/Person37_23.jpg,0.30791,807,898,390,998
2462,redWhistle,MC2-Image-Data/Person37/Person37_23.jpg,0.44776000000000005,2137,948,1788,1291
2463,blueSunglasses,MC2-Image-Data/Person37/Person37_23.jpg,0.47408999999999996,2447,1422,1143,373
2464,hairClip,MC2-Image-Data/Person37/Person37_23.jpg,0.40949,2594,1099,901,1039
2465,stickerBox,MC2-Image-Data/Person37/Person37_23.jpg,0.26250999999999997,2621,877,861,1079
2466,metalKey,MC2-Image-Data/Person37/Person37_21.jpg,0.25895999999999997,1183,968,1331,867
2467,redWhistle,MC2-Image-Data/Person37/Person37_21.jpg,0.7168100000000001,2097,877,1250,1079
2468,birdCall,MC2-Image-Data/Person37/Person37_20.jpg,0.3493,1479,1361,1922,1674
2469,canadaPencil,MC2-Image-Data/Person37/Person37_20.jpg,0.27236,2581,11,1465,2016
2470,cloudSign,MC2-Image-Data/Person37/Person37_20.jpg,0.27061,1654,222,1008,1049
